userid,version,monthly_bill,conversion,retention
9248592,oneclick,108,TRUE,TRUE
9248714,oneclick,123,TRUE,TRUE
9248724,old,24,TRUE,FALSE
9248805,oneclick,89,TRUE,TRUE
9248859,oneclick,36,FALSE,FALSE
9248939,old,193,TRUE,FALSE
9248983,old,9,FALSE,FALSE
9249006,old,61,FALSE,FALSE
9249062,old,31,FALSE,FALSE
9249203,old,62,TRUE,TRUE
9249241,old,29,TRUE,FALSE
9249350,oneclick,469,TRUE,TRUE
9249977,oneclick,0,FALSE,FALSE
9250192,oneclick,1,FALSE,FALSE
9250309,oneclick,43,TRUE,FALSE
9250460,old,224,TRUE,TRUE
9250504,oneclick,3,FALSE,FALSE
9250655,oneclick,9,TRUE,FALSE
9250695,old,27,TRUE,FALSE
9251000,old,211,TRUE,TRUE
9251068,oneclick,56,TRUE,FALSE
9251155,old,27,TRUE,FALSE
9251218,oneclick,2,FALSE,FALSE
9251244,oneclick,40,FALSE,FALSE
9251288,old,2,FALSE,FALSE
9251479,old,359,TRUE,TRUE
9251526,old,37,TRUE,FALSE
9251875,oneclick,8,FALSE,FALSE
9251909,oneclick,11,FALSE,FALSE
9252016,oneclick,35,TRUE,FALSE
9252104,oneclick,30,TRUE,FALSE
9252174,old,16,FALSE,FALSE
9252420,old,3,FALSE,FALSE
9252535,oneclick,1,FALSE,FALSE
9252617,oneclick,13,FALSE,FALSE
9252660,old,104,TRUE,FALSE
9252719,old,38,FALSE,FALSE
9252765,old,5,FALSE,FALSE
9253107,old,4,FALSE,FALSE
9253156,oneclick,4,FALSE,FALSE
9253299,old,14,FALSE,FALSE
9253333,oneclick,69,TRUE,TRUE
9253402,old,30,TRUE,FALSE
9253505,oneclick,37,TRUE,FALSE
9253536,oneclick,10,FALSE,FALSE
9253570,old,78,FALSE,TRUE
9253583,oneclick,49,TRUE,FALSE
9253662,oneclick,2,FALSE,FALSE
9253663,oneclick,8,TRUE,FALSE
9253688,old,583,TRUE,TRUE
9253749,old,15,TRUE,FALSE
9253798,old,1,FALSE,FALSE
9253815,old,16,FALSE,FALSE
9254070,old,22,TRUE,FALSE
9254221,oneclick,2,FALSE,FALSE
9254228,oneclick,39,TRUE,TRUE
9254302,old,38,TRUE,FALSE
9254603,oneclick,4,FALSE,FALSE
9254706,old,64,FALSE,FALSE
9255013,old,29,FALSE,FALSE
9255188,old,16,TRUE,FALSE
9255701,oneclick,63,TRUE,FALSE
9255736,old,20,FALSE,FALSE
9255758,oneclick,84,TRUE,FALSE
9255826,oneclick,31,TRUE,FALSE
9255971,old,210,TRUE,TRUE
9256119,oneclick,60,TRUE,FALSE
9256133,old,1,FALSE,FALSE
9256219,oneclick,8,FALSE,FALSE
9256302,old,12,FALSE,FALSE
9256440,oneclick,78,TRUE,TRUE
9256492,oneclick,0,FALSE,FALSE
9256527,oneclick,312,TRUE,TRUE
9256585,old,71,TRUE,FALSE
9256746,old,4,TRUE,FALSE
9257102,old,95,FALSE,TRUE
9257390,oneclick,7,FALSE,FALSE
9257452,oneclick,31,TRUE,FALSE
9257559,oneclick,29,FALSE,FALSE
9257824,oneclick,12,FALSE,FALSE
9258097,old,17,TRUE,FALSE
9258233,old,124,TRUE,TRUE
9258351,oneclick,17,FALSE,FALSE
9258524,old,35,TRUE,FALSE
9258611,old,4,FALSE,FALSE
9258622,old,18,TRUE,FALSE
9258720,oneclick,18,FALSE,FALSE
9258865,oneclick,107,TRUE,TRUE
9258909,old,13,TRUE,FALSE
9259187,oneclick,13,TRUE,FALSE
9259318,old,14,TRUE,FALSE
9259478,oneclick,0,FALSE,FALSE
9259659,old,1,FALSE,FALSE
9259978,old,14,FALSE,FALSE
9259995,old,20,TRUE,FALSE
9260245,oneclick,35,FALSE,FALSE
9260369,oneclick,52,TRUE,TRUE
9260685,old,120,TRUE,TRUE
9260697,old,6,TRUE,FALSE
9260742,old,42,TRUE,FALSE
9260821,old,61,TRUE,FALSE
9260857,oneclick,16,FALSE,FALSE
9260978,oneclick,3,FALSE,FALSE
9261017,oneclick,28,TRUE,FALSE
9261072,old,11,FALSE,FALSE
9261195,old,7,TRUE,FALSE
9261366,old,6,FALSE,FALSE
9261407,old,3,FALSE,FALSE
9261409,oneclick,120,TRUE,TRUE
9261585,oneclick,21,FALSE,FALSE
9261660,old,49,TRUE,FALSE
9261747,oneclick,13,TRUE,FALSE
9261827,old,698,TRUE,TRUE
9261901,oneclick,34,TRUE,FALSE
9261987,old,0,FALSE,FALSE
9262290,oneclick,155,FALSE,TRUE
9262463,old,37,FALSE,FALSE
9262605,old,98,FALSE,FALSE
9262656,old,61,TRUE,FALSE
9263138,old,1,FALSE,FALSE
9263401,old,1,FALSE,FALSE
9263435,oneclick,7,FALSE,FALSE
9263489,oneclick,315,TRUE,TRUE
9263492,oneclick,49,TRUE,FALSE
9263634,old,4,FALSE,FALSE
9263659,old,121,TRUE,TRUE
9263791,old,51,TRUE,FALSE
9263869,old,61,FALSE,FALSE
9263911,oneclick,3,TRUE,FALSE
9264009,oneclick,6,FALSE,FALSE
9264127,oneclick,25,TRUE,FALSE
9264169,old,13,FALSE,FALSE
9264276,old,5,FALSE,FALSE
9264456,oneclick,32,TRUE,FALSE
9264462,old,84,TRUE,FALSE
9264476,old,48,TRUE,FALSE
9264490,old,25,TRUE,FALSE
9264622,old,30,FALSE,FALSE
9264764,oneclick,4,FALSE,FALSE
9264819,old,1,FALSE,FALSE
9265016,old,13,FALSE,FALSE
9265096,old,328,FALSE,FALSE
9265118,old,240,TRUE,TRUE
9265338,old,151,TRUE,TRUE
9265411,old,3,FALSE,FALSE
9265569,oneclick,33,TRUE,FALSE
9265570,oneclick,22,TRUE,FALSE
9265806,old,10,FALSE,FALSE
9266165,oneclick,225,TRUE,TRUE
9266231,old,28,TRUE,FALSE
9266437,old,23,TRUE,FALSE
9266559,old,57,TRUE,FALSE
9266683,old,97,TRUE,FALSE
9266921,old,44,TRUE,FALSE
9267141,oneclick,0,FALSE,FALSE
9267459,old,153,TRUE,FALSE
9267566,old,0,FALSE,FALSE
9267684,oneclick,74,TRUE,TRUE
9267850,oneclick,134,TRUE,FALSE
9267956,old,0,FALSE,FALSE
9268011,old,67,TRUE,FALSE
9268027,oneclick,1,FALSE,FALSE
9268128,oneclick,5,FALSE,FALSE
9268426,oneclick,0,FALSE,FALSE
9268523,old,3,FALSE,FALSE
9268749,oneclick,1,FALSE,FALSE
9268868,old,240,TRUE,TRUE
9268906,old,1667,TRUE,TRUE
9268957,old,38,FALSE,FALSE
9269272,old,0,FALSE,FALSE
9269335,old,30,TRUE,FALSE
9269349,oneclick,37,FALSE,FALSE
9269355,oneclick,11,TRUE,FALSE
9269500,oneclick,7,FALSE,FALSE
9269600,oneclick,1,FALSE,FALSE
9269632,old,1,FALSE,FALSE
9269687,oneclick,20,TRUE,FALSE
9269812,oneclick,41,TRUE,FALSE
9270024,old,89,TRUE,FALSE
9270144,old,3,FALSE,FALSE
9270219,old,50,TRUE,FALSE
9270252,oneclick,44,FALSE,TRUE
9270309,old,4,TRUE,FALSE
9270665,oneclick,58,TRUE,TRUE
9270730,oneclick,8,FALSE,FALSE
9271090,old,84,TRUE,TRUE
9271229,old,3,FALSE,FALSE
9271433,oneclick,4,FALSE,FALSE
9271643,old,2,FALSE,FALSE
9271830,old,197,TRUE,TRUE
9271956,oneclick,38,FALSE,TRUE
9272075,oneclick,71,TRUE,TRUE
9272343,old,212,TRUE,FALSE
9272438,oneclick,414,TRUE,TRUE
9272623,oneclick,0,FALSE,FALSE
9272688,oneclick,1,FALSE,FALSE
9272731,old,7,TRUE,FALSE
9272808,oneclick,635,TRUE,FALSE
9272997,oneclick,10,FALSE,FALSE
9273079,oneclick,64,TRUE,FALSE
9273113,oneclick,5,FALSE,FALSE
9273178,old,97,TRUE,FALSE
9273194,old,11,FALSE,FALSE
9273195,oneclick,8,FALSE,FALSE
9273686,old,606,TRUE,TRUE
9273757,old,12,FALSE,FALSE
9273862,oneclick,113,TRUE,TRUE
9273921,old,2,FALSE,FALSE
9274048,oneclick,9,FALSE,FALSE
9274104,oneclick,0,FALSE,FALSE
9274202,oneclick,579,TRUE,TRUE
9274687,old,30,FALSE,FALSE
9274773,oneclick,49,FALSE,TRUE
9274917,old,5,FALSE,TRUE
9275409,old,406,TRUE,TRUE
9275490,oneclick,52,FALSE,FALSE
9275513,oneclick,0,FALSE,FALSE
9275602,old,41,TRUE,TRUE
9275891,old,84,TRUE,FALSE
9275894,oneclick,15,FALSE,FALSE
9276059,oneclick,11,FALSE,FALSE
9276084,old,9,TRUE,FALSE
9276225,oneclick,3,FALSE,FALSE
9276417,old,5,TRUE,FALSE
9276538,oneclick,0,FALSE,FALSE
9276565,old,1,FALSE,FALSE
9276719,oneclick,160,TRUE,FALSE
9277068,oneclick,26,TRUE,FALSE
9277153,oneclick,96,TRUE,FALSE
9277359,oneclick,34,TRUE,FALSE
9277575,old,23,FALSE,FALSE
9277855,oneclick,9,FALSE,FALSE
9277903,old,10,FALSE,FALSE
9277959,oneclick,6,FALSE,FALSE
9278031,oneclick,9,FALSE,FALSE
9278069,oneclick,33,TRUE,TRUE
9278072,old,10,FALSE,FALSE
9278075,old,42,FALSE,FALSE
9278288,oneclick,9,TRUE,FALSE
9278303,oneclick,87,TRUE,TRUE
9278337,old,1,FALSE,FALSE
9278624,oneclick,113,TRUE,TRUE
9278752,old,7,TRUE,FALSE
9278862,old,17,TRUE,FALSE
9278880,old,24,FALSE,TRUE
9278920,oneclick,333,TRUE,FALSE
9278954,oneclick,3,FALSE,FALSE
9278962,old,143,TRUE,TRUE
9278994,old,6,FALSE,FALSE
9279214,oneclick,5,FALSE,FALSE
9279243,old,3,FALSE,FALSE
9279499,old,47,FALSE,FALSE
9279620,oneclick,41,TRUE,FALSE
9279735,old,22,TRUE,FALSE
9279744,old,39,TRUE,TRUE
9279875,old,3,FALSE,FALSE
9279918,old,87,TRUE,FALSE
9279970,old,47,TRUE,TRUE
9280002,old,46,TRUE,FALSE
9280047,oneclick,13,FALSE,FALSE
9280085,old,48,TRUE,FALSE
9280193,oneclick,3,FALSE,FALSE
9280240,old,7,FALSE,TRUE
9280784,oneclick,8,FALSE,FALSE
9280862,oneclick,48,TRUE,FALSE
9281044,old,51,TRUE,FALSE
9281194,old,1,FALSE,FALSE
9281308,oneclick,46,TRUE,FALSE
9281414,oneclick,5,FALSE,FALSE
9281482,oneclick,4,FALSE,FALSE
9281494,oneclick,17,TRUE,FALSE
9281762,oneclick,9,TRUE,TRUE
9282327,oneclick,2,FALSE,FALSE
9282412,old,13,FALSE,FALSE
9282417,old,4,FALSE,FALSE
9282498,oneclick,0,FALSE,FALSE
9282510,oneclick,240,TRUE,FALSE
9282708,oneclick,35,TRUE,FALSE
9282724,old,69,FALSE,FALSE
9282825,oneclick,25,FALSE,FALSE
9282907,old,245,TRUE,FALSE
9282936,oneclick,12,FALSE,FALSE
9283204,old,2,FALSE,FALSE
9283439,old,13,FALSE,FALSE
9283498,old,1,FALSE,FALSE
9283620,oneclick,6,FALSE,FALSE
9283691,old,0,FALSE,FALSE
9283743,oneclick,13,FALSE,TRUE
9283835,old,515,TRUE,TRUE
9283946,oneclick,12,FALSE,FALSE
9283979,oneclick,10,FALSE,FALSE
9284147,oneclick,1,FALSE,FALSE
9284231,old,1,FALSE,FALSE
9284330,old,2,FALSE,FALSE
9284408,old,34,FALSE,FALSE
9284411,oneclick,83,TRUE,FALSE
9284451,oneclick,34,FALSE,FALSE
9284479,oneclick,74,TRUE,FALSE
9284547,old,3,FALSE,FALSE
9284852,oneclick,6,FALSE,FALSE
9284904,oneclick,0,FALSE,FALSE
9285246,oneclick,170,FALSE,TRUE
9285389,old,40,TRUE,FALSE
9285404,oneclick,4,FALSE,FALSE
9285493,oneclick,22,FALSE,TRUE
9285505,oneclick,2,FALSE,FALSE
9285784,oneclick,1,FALSE,FALSE
9285930,oneclick,21,FALSE,TRUE
9285971,oneclick,118,TRUE,FALSE
9286117,oneclick,233,TRUE,FALSE
9286141,oneclick,21,FALSE,FALSE
9286145,oneclick,44,TRUE,FALSE
9286155,oneclick,21,TRUE,FALSE
9286179,oneclick,12,FALSE,FALSE
9286248,old,14,FALSE,FALSE
9286285,old,40,TRUE,FALSE
9286329,old,1,FALSE,FALSE
9286356,old,78,TRUE,FALSE
9286429,oneclick,4,FALSE,FALSE
9286443,old,71,TRUE,FALSE
9286531,old,17,FALSE,FALSE
9286593,oneclick,344,TRUE,FALSE
9286665,old,61,TRUE,FALSE
9286747,old,39,FALSE,FALSE
9286849,oneclick,1,FALSE,FALSE
9286915,old,23,TRUE,FALSE
9286920,old,48,FALSE,FALSE
9287084,oneclick,55,TRUE,TRUE
9287152,oneclick,137,TRUE,TRUE
9287189,oneclick,14,FALSE,FALSE
9287384,oneclick,69,TRUE,FALSE
9287444,oneclick,7,TRUE,FALSE
9287515,old,1,FALSE,FALSE
9287657,old,1,FALSE,FALSE
9287750,old,4,FALSE,FALSE
9287770,oneclick,3,FALSE,FALSE
9287986,old,165,TRUE,TRUE
9288186,oneclick,9,FALSE,FALSE
9288217,oneclick,24,TRUE,FALSE
9288224,oneclick,3,FALSE,FALSE
9288281,oneclick,137,TRUE,FALSE
9288599,old,83,TRUE,FALSE
9288677,old,275,TRUE,TRUE
9288728,old,13,FALSE,FALSE
9288746,oneclick,12,TRUE,FALSE
9288915,old,0,FALSE,FALSE
9288997,oneclick,24,TRUE,FALSE
9289080,old,15,FALSE,FALSE
9289287,old,2,FALSE,FALSE
9289372,old,28,TRUE,FALSE
9289383,oneclick,2,FALSE,FALSE
9289572,oneclick,4,FALSE,FALSE
9289925,oneclick,4,FALSE,FALSE
9289953,old,4,FALSE,FALSE
9289992,old,109,FALSE,TRUE
9290165,oneclick,0,FALSE,FALSE
9290201,oneclick,12,TRUE,FALSE
9290640,oneclick,307,FALSE,TRUE
9290696,old,21,FALSE,FALSE
9290704,oneclick,15,TRUE,FALSE
9290877,oneclick,157,TRUE,TRUE
9290940,oneclick,12,FALSE,FALSE
9291085,oneclick,13,TRUE,FALSE
9291159,old,3,FALSE,FALSE
9291223,oneclick,14,FALSE,FALSE
9291396,oneclick,202,TRUE,TRUE
9291492,oneclick,4,FALSE,FALSE
9291506,old,1,FALSE,FALSE
9291555,old,5,FALSE,FALSE
9291743,old,30,TRUE,FALSE
9291783,old,208,TRUE,FALSE
9291971,old,3,FALSE,FALSE
9292119,oneclick,1,FALSE,FALSE
9292509,old,6,TRUE,FALSE
9292597,oneclick,7,TRUE,FALSE
9292621,oneclick,70,FALSE,FALSE
9292751,oneclick,7,FALSE,FALSE
9292771,oneclick,3,FALSE,FALSE
9292788,old,40,FALSE,FALSE
9292809,old,4,FALSE,FALSE
9292833,oneclick,28,FALSE,FALSE
9292842,old,33,FALSE,FALSE
9292907,old,15,FALSE,FALSE
9292961,old,144,FALSE,TRUE
9292972,old,156,TRUE,FALSE
9292977,oneclick,11,FALSE,FALSE
9293015,old,2,FALSE,FALSE
9293117,old,61,TRUE,TRUE
9293186,oneclick,0,FALSE,FALSE
9293277,oneclick,21,TRUE,FALSE
9293380,old,81,TRUE,FALSE
9293506,oneclick,32,TRUE,FALSE
9293748,old,63,TRUE,FALSE
9293864,oneclick,40,TRUE,FALSE
9293876,old,3,FALSE,FALSE
9293942,oneclick,283,TRUE,TRUE
9293968,oneclick,19,FALSE,FALSE
9293984,old,12,FALSE,FALSE
9294021,old,11,FALSE,FALSE
9294098,oneclick,3,FALSE,FALSE
9294303,oneclick,83,TRUE,FALSE
9294318,oneclick,20,TRUE,FALSE
9294637,oneclick,102,TRUE,TRUE
9294708,oneclick,11,FALSE,FALSE
9294899,oneclick,6,FALSE,FALSE
9294914,old,3,FALSE,FALSE
9295068,oneclick,557,TRUE,TRUE
9295274,old,15,FALSE,FALSE
9295351,oneclick,29,TRUE,TRUE
9295425,oneclick,75,TRUE,TRUE
9295456,old,5,TRUE,FALSE
9295502,oneclick,15,FALSE,FALSE
9295529,oneclick,23,TRUE,FALSE
9295545,oneclick,13,FALSE,FALSE
9295574,old,3,FALSE,FALSE
9295799,old,68,TRUE,FALSE
9295915,old,5,FALSE,FALSE
9295975,oneclick,20,TRUE,FALSE
9295994,oneclick,57,TRUE,TRUE
9296157,old,13,FALSE,FALSE
9296208,oneclick,4,FALSE,FALSE
9296474,old,2,FALSE,FALSE
9296625,oneclick,1,FALSE,FALSE
9296748,oneclick,131,TRUE,TRUE
9296839,old,1,FALSE,FALSE
9296966,oneclick,12,TRUE,FALSE
9297125,old,30,TRUE,TRUE
9297133,oneclick,4,TRUE,FALSE
9297154,old,34,FALSE,FALSE
9297168,oneclick,91,TRUE,TRUE
9297318,old,180,TRUE,TRUE
9297389,old,37,TRUE,FALSE
9297419,old,117,TRUE,FALSE
9297528,oneclick,16,TRUE,FALSE
9297658,old,69,TRUE,FALSE
9297737,oneclick,212,FALSE,TRUE
9297767,old,17,TRUE,FALSE
9297811,old,3,FALSE,FALSE
9297925,oneclick,35,FALSE,FALSE
9298123,old,10,FALSE,FALSE
9298144,oneclick,54,TRUE,FALSE
9298156,old,310,FALSE,TRUE
9298434,old,111,TRUE,FALSE
9298754,old,11,FALSE,FALSE
9298948,old,41,TRUE,FALSE
9299035,oneclick,12,FALSE,FALSE
9299088,oneclick,7,FALSE,FALSE
9299147,old,38,FALSE,TRUE
9299510,old,10,FALSE,FALSE
9299605,oneclick,142,TRUE,TRUE
9299711,old,103,TRUE,TRUE
9299816,oneclick,10,TRUE,TRUE
9299820,old,28,TRUE,FALSE
9299971,oneclick,56,TRUE,FALSE
9300057,oneclick,290,TRUE,TRUE
9300204,old,5,FALSE,FALSE
9300335,old,237,TRUE,TRUE
9300562,oneclick,10,FALSE,FALSE
9301007,oneclick,4,FALSE,FALSE
9301113,old,1,FALSE,FALSE
9301217,old,2,FALSE,FALSE
9301352,old,15,FALSE,TRUE
9301364,oneclick,63,TRUE,FALSE
9301375,old,4,FALSE,FALSE
9301398,old,8,TRUE,FALSE
9301676,old,38,TRUE,FALSE
9301677,oneclick,8,FALSE,TRUE
9301962,old,1,FALSE,FALSE
9302030,oneclick,8,TRUE,FALSE
9302240,old,18,FALSE,FALSE
9302285,old,75,TRUE,FALSE
9302371,oneclick,6,FALSE,FALSE
9302410,old,59,FALSE,FALSE
9302777,oneclick,8,TRUE,FALSE
9302804,oneclick,87,TRUE,FALSE
9302841,oneclick,173,TRUE,FALSE
9302875,oneclick,10,TRUE,FALSE
9302915,old,68,TRUE,TRUE
9302980,old,5,FALSE,FALSE
9303097,old,144,FALSE,TRUE
9303103,oneclick,5,FALSE,FALSE
9303200,old,64,TRUE,FALSE
9303203,oneclick,15,FALSE,FALSE
9303318,oneclick,2,FALSE,FALSE
9303340,oneclick,2,FALSE,FALSE
9303581,oneclick,1,FALSE,FALSE
9303625,old,3,FALSE,FALSE
9303727,oneclick,103,TRUE,FALSE
9303843,oneclick,9,TRUE,FALSE
9304350,oneclick,38,TRUE,TRUE
9304431,oneclick,41,TRUE,FALSE
9304626,oneclick,19,TRUE,FALSE
9304833,old,114,TRUE,TRUE
9304907,old,12,TRUE,FALSE
9305050,oneclick,1,FALSE,FALSE
9305846,old,8,FALSE,FALSE
9305860,old,54,FALSE,TRUE
9305862,old,117,TRUE,TRUE
9306186,oneclick,23,FALSE,FALSE
9306191,old,22,TRUE,FALSE
9306211,oneclick,1,FALSE,FALSE
9306257,old,236,TRUE,FALSE
9306269,oneclick,8,FALSE,FALSE
9306719,oneclick,0,TRUE,FALSE
9306764,old,14,TRUE,FALSE
9306870,oneclick,4,FALSE,FALSE
9306940,oneclick,21,TRUE,FALSE
9306959,oneclick,9,FALSE,FALSE
9307239,old,1,FALSE,FALSE
9307472,oneclick,104,TRUE,FALSE
9307660,old,31,FALSE,TRUE
9307751,oneclick,76,TRUE,FALSE
9307803,oneclick,6,FALSE,FALSE
9307859,oneclick,41,TRUE,TRUE
9307888,old,14,TRUE,FALSE
9307923,oneclick,91,TRUE,FALSE
9308130,old,228,TRUE,TRUE
9308146,old,147,TRUE,TRUE
9308261,old,1,FALSE,FALSE
9308330,old,10,FALSE,FALSE
9308466,old,20,TRUE,FALSE
9308510,oneclick,1,FALSE,FALSE
9308812,old,47,TRUE,FALSE
9308876,oneclick,8,TRUE,FALSE
9309043,oneclick,8,FALSE,FALSE
9309596,oneclick,200,TRUE,TRUE
9309757,oneclick,2,FALSE,FALSE
9309921,old,1,FALSE,FALSE
9310140,old,0,FALSE,FALSE
9310368,oneclick,13,TRUE,FALSE
9310385,old,26,FALSE,FALSE
9310475,old,19,TRUE,FALSE
9310533,old,147,TRUE,TRUE
9310579,old,1,FALSE,FALSE
9310594,oneclick,193,TRUE,TRUE
9310633,old,13,FALSE,FALSE
9310665,old,16,FALSE,FALSE
9310701,oneclick,2,FALSE,FALSE
9310702,old,61,FALSE,FALSE
9310732,old,35,TRUE,TRUE
9311008,oneclick,21,TRUE,FALSE
9311161,old,18,FALSE,FALSE
9311253,old,16,FALSE,FALSE
9311436,old,10,FALSE,FALSE
9311496,old,19,TRUE,FALSE
9311610,oneclick,87,TRUE,FALSE
9311983,old,1,FALSE,FALSE
9312160,old,8,FALSE,FALSE
9312225,old,0,FALSE,FALSE
9312301,oneclick,217,TRUE,TRUE
9312348,oneclick,373,TRUE,FALSE
9312450,old,3,FALSE,FALSE
9312494,old,8,FALSE,FALSE
9312612,oneclick,23,TRUE,FALSE
9312716,oneclick,29,TRUE,FALSE
9312753,oneclick,51,TRUE,FALSE
9312779,old,48,TRUE,FALSE
9312811,old,54,FALSE,FALSE
9312929,old,15,FALSE,FALSE
9312984,old,63,TRUE,TRUE
9313179,oneclick,21,TRUE,FALSE
9313495,old,44,FALSE,FALSE
9313510,oneclick,19,TRUE,FALSE
9313526,old,8,TRUE,FALSE
9313662,oneclick,8,FALSE,FALSE
9313958,oneclick,11,TRUE,FALSE
9313963,oneclick,4,FALSE,FALSE
9313970,oneclick,45,FALSE,FALSE
9314036,old,23,TRUE,FALSE
9314047,old,0,FALSE,FALSE
9314347,old,22,TRUE,FALSE
9314435,oneclick,0,TRUE,FALSE
9314647,old,116,TRUE,TRUE
9314796,oneclick,210,TRUE,TRUE
9314987,old,11,FALSE,FALSE
9315079,oneclick,4,FALSE,FALSE
9315094,old,42,FALSE,FALSE
9315252,old,11,FALSE,FALSE
9315274,old,7,FALSE,FALSE
9315295,oneclick,41,TRUE,FALSE
9315530,oneclick,35,TRUE,FALSE
9315872,old,32,FALSE,FALSE
9315892,old,1,FALSE,FALSE
9315936,oneclick,2,FALSE,FALSE
9316378,oneclick,5,FALSE,FALSE
9316502,old,20,FALSE,TRUE
9316795,old,28,FALSE,FALSE
9317162,old,51,TRUE,FALSE
9317249,old,9,FALSE,FALSE
9317491,old,7,FALSE,FALSE
9317588,oneclick,190,TRUE,TRUE
9317762,oneclick,1,FALSE,FALSE
9317819,oneclick,72,FALSE,FALSE
9317961,oneclick,18,TRUE,FALSE
9317992,oneclick,27,TRUE,FALSE
9318135,oneclick,1,FALSE,FALSE
9318222,old,1,FALSE,FALSE
9318310,oneclick,141,TRUE,TRUE
9318317,oneclick,8,FALSE,FALSE
9318371,oneclick,17,FALSE,FALSE
9318516,old,36,TRUE,FALSE
9318605,old,44,TRUE,TRUE
9318668,oneclick,6,FALSE,FALSE
9318744,old,13,FALSE,FALSE
9318771,oneclick,71,FALSE,FALSE
9318781,old,16,FALSE,FALSE
9318987,old,26,TRUE,FALSE
9319084,old,0,FALSE,FALSE
9319233,oneclick,72,TRUE,TRUE
9319264,oneclick,9,TRUE,FALSE
9319474,oneclick,20,FALSE,FALSE
9319587,oneclick,112,FALSE,FALSE
9319631,oneclick,1,FALSE,FALSE
9319687,oneclick,0,FALSE,FALSE
9319765,oneclick,3,FALSE,FALSE
9319880,oneclick,27,TRUE,FALSE
9319990,old,31,TRUE,FALSE
9319993,oneclick,85,TRUE,TRUE
9320051,old,100,TRUE,TRUE
9320057,old,119,TRUE,FALSE
9320125,oneclick,9,FALSE,FALSE
9320342,old,3,FALSE,FALSE
9320666,old,38,TRUE,FALSE
9320720,old,43,TRUE,FALSE
9320739,old,27,FALSE,FALSE
9320797,oneclick,61,FALSE,TRUE
9320812,old,0,FALSE,FALSE
9321077,oneclick,1,FALSE,FALSE
9321112,old,10,FALSE,FALSE
9321134,old,0,FALSE,FALSE
9321393,old,63,FALSE,FALSE
9321495,oneclick,0,FALSE,FALSE
9321692,old,9,FALSE,FALSE
9321709,old,23,FALSE,FALSE
9321856,oneclick,18,TRUE,FALSE
9322015,oneclick,174,TRUE,TRUE
9322029,oneclick,8,FALSE,FALSE
9322043,old,256,TRUE,TRUE
9322052,oneclick,3,TRUE,FALSE
9322140,oneclick,43,TRUE,FALSE
9322313,old,19,FALSE,FALSE
9322352,old,7,FALSE,FALSE
9322784,oneclick,137,FALSE,TRUE
9322833,oneclick,4,FALSE,TRUE
9322880,oneclick,122,TRUE,FALSE
9322900,old,3,FALSE,FALSE
9323337,oneclick,1,FALSE,FALSE
9323570,oneclick,1,FALSE,FALSE
9323604,oneclick,14,TRUE,TRUE
9323657,old,4,TRUE,FALSE
9323721,oneclick,35,TRUE,FALSE
9323725,oneclick,8,FALSE,FALSE
9323822,old,110,TRUE,TRUE
9323832,oneclick,19,FALSE,FALSE
9324203,old,59,FALSE,TRUE
9324305,oneclick,0,FALSE,FALSE
9324317,old,3,FALSE,FALSE
9324448,oneclick,9,TRUE,TRUE
9324538,oneclick,4,FALSE,FALSE
9324659,oneclick,4,FALSE,FALSE
9324662,oneclick,8,FALSE,FALSE
9324720,old,19,TRUE,FALSE
9324889,old,17,TRUE,FALSE
9324913,oneclick,19,FALSE,FALSE
9324996,old,11,FALSE,FALSE
9325026,old,17,FALSE,FALSE
9325106,old,26,TRUE,TRUE
9325213,oneclick,33,TRUE,FALSE
9325304,old,16,FALSE,FALSE
9325572,old,99,TRUE,FALSE
9325843,oneclick,31,TRUE,FALSE
9325951,old,4,FALSE,FALSE
9326136,old,369,TRUE,TRUE
9326280,old,2,FALSE,FALSE
9326364,oneclick,56,TRUE,TRUE
9326714,oneclick,16,TRUE,FALSE
9326849,oneclick,2,FALSE,FALSE
9327017,old,418,TRUE,TRUE
9327099,old,69,FALSE,FALSE
9327244,old,2,FALSE,FALSE
9327254,oneclick,84,TRUE,FALSE
9327297,old,2,FALSE,FALSE
9327405,old,27,FALSE,FALSE
9327592,oneclick,487,TRUE,TRUE
9327654,old,31,FALSE,FALSE
9328125,old,20,FALSE,FALSE
9328248,oneclick,17,FALSE,TRUE
9328266,oneclick,6,FALSE,TRUE
9328498,old,18,FALSE,FALSE
9328533,oneclick,0,FALSE,FALSE
9328777,old,68,TRUE,TRUE
9328924,old,1,FALSE,FALSE
9328969,old,14,FALSE,FALSE
9329094,oneclick,0,FALSE,FALSE
9329154,oneclick,8,FALSE,FALSE
9329324,old,1,FALSE,FALSE
9329355,oneclick,5,FALSE,FALSE
9329433,oneclick,1,FALSE,FALSE
9329671,oneclick,50,TRUE,FALSE
9329696,old,2,FALSE,FALSE
9329792,old,1,FALSE,FALSE
9330083,old,1,FALSE,FALSE
9330093,oneclick,63,TRUE,FALSE
9330199,old,1,FALSE,FALSE
9330248,old,4,FALSE,FALSE
9330374,old,35,TRUE,FALSE
9330486,old,15,TRUE,FALSE
9330586,old,13,FALSE,FALSE
9330607,oneclick,274,TRUE,TRUE
9330735,oneclick,107,TRUE,FALSE
9330775,old,46,TRUE,TRUE
9330942,old,6,FALSE,FALSE
9331424,old,1,FALSE,FALSE
9331440,oneclick,36,TRUE,FALSE
9331740,oneclick,38,FALSE,TRUE
9331801,oneclick,36,TRUE,FALSE
9331808,old,4,FALSE,FALSE
